label,key,train_test,labels_path,planet_path,country,continent,date,alignment
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018_10_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2018-10-01.tif,China,Asia,2018-10-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018_11_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2018-11-01.tif,China,Asia,2018-11-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018_12_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2018-12-01.tif,China,Asia,2018-12-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_01_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-01-01.tif,China,Asia,2019-01-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_02_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-02-01.tif,China,Asia,2019-02-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_03_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-03-01.tif,China,Asia,2019-03-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_04_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-04-01.tif,China,Asia,2019-04-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_05_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-05-01.tif,China,Asia,2019-05-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_06_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-06-01.tif,China,Asia,2019-06-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_07_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-07-01.tif,China,Asia,2019-07-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_08_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-08-01.tif,China,Asia,2019-08-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_09_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-09-01.tif,China,Asia,2019-09-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_10_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-10-01.tif,China,Asia,2019-10-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_11_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-11-01.tif,China,Asia,2019-11-01,True
6468_3360_13_48N,6468_3360_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019_12_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.48N/planet/48N/17E-141N/6468_3360_13/PF-SR/2019-12-01.tif,China,Asia,2019-12-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_01_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-01-01.tif,Indonesia,Asia,2018-01-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_02_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-02-01.tif,Indonesia,Asia,2018-02-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_03_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-03-01.tif,Indonesia,Asia,2018-03-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_04_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-04-01.tif,Indonesia,Asia,2018-04-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_05_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-05-01.tif,Indonesia,Asia,2018-05-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_06_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-06-01.tif,Indonesia,Asia,2018-06-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_07_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-07-01.tif,Indonesia,Asia,2018-07-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_08_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-08-01.tif,Indonesia,Asia,2018-08-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_09_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-09-01.tif,Indonesia,Asia,2018-09-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_10_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-10-01.tif,Indonesia,Asia,2018-10-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_11_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-11-01.tif,Indonesia,Asia,2018-11-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2018_12_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2018-12-01.tif,Indonesia,Asia,2018-12-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_01_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-01-01.tif,Indonesia,Asia,2019-01-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_02_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-02-01.tif,Indonesia,Asia,2019-02-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_03_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-03-01.tif,Indonesia,Asia,2019-03-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_04_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-04-01.tif,Indonesia,Asia,2019-04-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_05_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-05-01.tif,Indonesia,Asia,2019-05-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_06_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-06-01.tif,Indonesia,Asia,2019-06-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_07_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-07-01.tif,Indonesia,Asia,2019-07-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_08_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-08-01.tif,Indonesia,Asia,2019-08-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_09_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-09-01.tif,Indonesia,Asia,2019-09-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_10_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-10-01.tif,Indonesia,Asia,2019-10-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_11_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-11-01.tif,Indonesia,Asia,2019-11-01,True
6824_4117_13_50S,6824_4117_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6824_4117_13_50S/Labels/Raster/50S-119E-0S-L3H-SR/50S-119E-0S-L3H-SR-2019_12_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.50S/planet/50S/34E-412N/6824_4117_13/PF-SR/2019-12-01.tif,Indonesia,Asia,2019-12-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_01_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-01-01.tif,Thailand,Asia,2018-01-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_02_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-02-01.tif,Thailand,Asia,2018-02-01,False
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_03_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-03-01.tif,Thailand,Asia,2018-03-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_04_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-04-01.tif,Thailand,Asia,2018-04-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_05_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-05-01.tif,Thailand,Asia,2018-05-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_06_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-06-01.tif,Thailand,Asia,2018-06-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_07_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-07-01.tif,Thailand,Asia,2018-07-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_08_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-08-01.tif,Thailand,Asia,2018-08-01,False
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_09_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-09-01.tif,Thailand,Asia,2018-09-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_10_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-10-01.tif,Thailand,Asia,2018-10-01,False
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_11_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-11-01.tif,Thailand,Asia,2018-11-01,False
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2018_12_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2018-12-01.tif,Thailand,Asia,2018-12-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_01_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-01-01.tif,Thailand,Asia,2019-01-01,False
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_02_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-02-01.tif,Thailand,Asia,2019-02-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_03_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-03-01.tif,Thailand,Asia,2019-03-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_04_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-04-01.tif,Thailand,Asia,2019-04-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_05_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-05-01.tif,Thailand,Asia,2019-05-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_06_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-06-01.tif,Thailand,Asia,2019-06-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_07_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-07-01.tif,Thailand,Asia,2019-07-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_08_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-08-01.tif,Thailand,Asia,2019-08-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_09_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-09-01.tif,Thailand,Asia,2019-09-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_10_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-10-01.tif,Thailand,Asia,2019-10-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_11_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-11-01.tif,Thailand,Asia,2019-11-01,True
6381_3681_13_47N,6381_3681_13,train,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/labels/labels/6381_3681_13_47N/Labels/Raster/47N-100E-17N-L3H-SR/47N-100E-17N-L3H-SR-2019_12_01.tif,../../../../tsi/data_education/fil_rouge_Airbus_2025/dynamic_earth_net/planet.47N/planet/47N/27E-82N/6381_3681_13/PF-SR/2019-12-01.tif,Thailand,Asia,2019-12-01,True
